x,y,z
1.289773685318e-311,1.2897735923544e-311,0.7407407407407407
1.289773793965e-311,1.289774077914e-311,0.7507507507507507
1.2897741628777e-311,1.28977368263e-311,0.7607607607607607
1.2897734967666e-311,1.28977368263e-311,0.7707707707707707
1.289773681871e-311,1.2897740778826e-311,0.7807807807807807
1.289774077914e-311,1.28977368263e-311,0.7907907907907907
1.289773799941e-311,1.28977368263e-311,0.8008008008008007
1.289773681871e-311,1.2897740778826e-311,0.8108108108108109
1.289774077914e-311,1.28977368263e-311,0.8208208208208209
1.2897738002572e-311,1.28977368263e-311,0.8308308308308309
1.289773681871e-311,1.289773797791e-311,0.8408408408408409
1.289773633777e-311,1.289773633777e-311,0.8508508508508509
1.28977368263e-311,1.2897738106603e-311,0.8608608608608609
1.2897734674546e-311,1.289774077914e-311,0.8708708708708709
1.289773793965e-311,1.289773829917e-311,0.8808808808808809
1.2897735923544e-311,1.2897738106603e-311,0.8908908908908909
1.289773793965e-311,1.28977368263e-311,0.9009009009009009
1.2897735923544e-311,1.289773829917e-311,0.9109109109109109
1.289773547928e-311,1.2897735455565e-311,0.9209209209209209
1.289773829917e-311,1.2897735923544e-311,0.9309309309309309
1.289773681871e-311,1.2897738321304e-311,0.9409409409409409
1.289773829917e-311,1.289773544703e-311,0.950950950950951
1.289773829917e-311,1.2897735923544e-311,0.960960960960961
1.289773829917e-311,1.289773681871e-311,0.970970970970971
1.2897738321304e-311,1.289773799941e-311,0.980980980980981
1.289773547928e-311,1.289773544703e-311,0.990990990990991
1.289773799941e-311,1.289773544703e-311,1.001001001001001
1.289773681871e-311,1.2897738106603e-311,1.011011011011011
1.2897734953753e-311,1.2897740779775e-311,1.021021021021021
1.2897734967666e-311,1.2897740778826e-311,1.031031031031031
1.289774077914e-311,1.289773799941e-311,1.0410410410410411
1.2897740778826e-311,1.289774077914e-311,1.0510510510510511
1.2897738002572e-311,1.2897740778826e-311,1.0610610610610611
1.289774077914e-311,1.2897737761943e-311,1.0710710710710711
1.2897740778826e-311,1.289774077914e-311,1.0810810810810811
1.289773829917e-311,1.289773816257e-311,1.0910910910910911
1.2897735455565e-311,1.2897738321304e-311,1.1011011011011012
1.289773829917e-311,1.289773547928e-311,1.1111111111111112
1.289773636022e-311,1.2897740778826e-311,1.1211211211211212
1.289774077914e-311,1.289773829917e-311,1.1311311311311312
1.289773816257e-311,1.2897735455565e-311,1.1411411411411412
1.2897738321304e-311,1.289773829917e-311,1.1511511511511512
1.289773547928e-311,1.2897738000043e-311,1.1611611611611612
1.2897740778826e-311,1.289774077914e-311,1.1711711711711712
1.2897737147246e-311,1.2897738106603e-311,1.1811811811811812
1.289773681871e-311,1.289773829917e-311,1.1911911911911912
1.289773547928e-311,1.289773636022e-311,1.2012012012012012
1.2897740778826e-311,1.289774077914e-311,1.2112112112112112
1.2897737147246e-311,1.2897738106603e-311,1.2212212212212212
1.289773681871e-311,1.289773829917e-311,1.2312312312312312
1.289773547928e-311,1.2897738000043e-311,1.2412412412412412
1.2897740778826e-311,1.289774077914e-311,1.2512512512512513
1.28977390492e-311,1.289773829917e-311,1.2612612612612613
1.2897734953753e-311,1.2897734953753e-311,1.2712712712712713
1.289773829917e-311,1.289773547928e-311,1.2812812812812813
1.289773636022e-311,1.2897740778826e-311,1.2912912912912913
1.289774077914e-311,1.28977390492e-311,1.3013013013013013
1.289773829917e-311,1.2897734953753e-311,1.3113113113113113
1.2897734953753e-311,1.289773829917e-311,1.3213213213213213
1.289773547928e-311,1.2897738000043e-311,1.3313313313313313
1.2897740778826e-311,1.289774077914e-311,1.3413413413413413
1.28977368263e-311,1.2897738106603e-311,1.3513513513513513
1.289773816257e-311,1.289773681871e-311,1.3613613613613613
1.289773829917e-311,1.289773547928e-311,1.3713713713713713
1.289773636022e-311,1.2897740778826e-311,1.3813813813813813
1.289774077914e-311,1.28977368263e-311,1.3913913913913913
1.2897738106603e-311,1.289773816257e-311,1.4014014014014013
1.289773681871e-311,1.289773829917e-311,1.4114114114114114
1.289773547928e-311,1.2897738000043e-311,1.4214214214214214
1.2897734969247e-311,1.2897735446395e-311,1.4314314314314314
1.289773633777e-311,1.289774077914e-311,1.4414414414414414
1.289774077914e-311,1.289774077914e-311,1.4514514514514514
1.289774077914e-311,1.28977368263e-311,1.4614614614614614
1.2897734967666e-311,1.289774077914e-311,1.4714714714714714
1.289773797095e-311,1.289774077914e-311,1.4814814814814814
1.289773829917e-311,1.289773816257e-311,1.4914914914914914
1.2897735455565e-311,1.2897738321304e-311,1.5015015015015014
1.289773829917e-311,1.289773547928e-311,1.5115115115115114
1.289773636022e-311,1.289774077914e-311,1.5215215215215214
1.2897734966717e-311,1.289774077914e-311,1.5315315315315314
1.289773799941e-311,1.289774077914e-311,1.5415415415415414
1.2897738162887e-311,1.289774077914e-311,1.5515515515515514
1.2897737147246e-311,1.2897738106603e-311,1.5615615615615615
1.289773681871e-311,1.289773829917e-311,1.5715715715715715
1.289773547928e-311,1.289773636022e-311,1.5815815815815815
1.289774077914e-311,1.2897734966717e-311,1.5915915915915915
1.289774077914e-311,1.2897734967666e-311,1.6016016016016015
1.289774077914e-311,1.2897734966717e-311,1.6116116116116117
1.289774077914e-311,1.2897738002572e-311,1.6216216216216217
1.289773633777e-311,1.289774077914e-311,1.6316316316316317
1.289774077914e-311,1.289774077914e-311,1.6416416416416417
1.289774077914e-311,1.28977368263e-311,1.6516516516516517
1.289773799941e-311,1.289774077914e-311,1.6616616616616617
1.289773797095e-311,1.289774077914e-311,1.6716716716716717
1.289773829917e-311,1.289773816257e-311,1.6816816816816818
1.2897735455565e-311,1.2897738321304e-311,1.6916916916916918
1.289773829917e-311,1.289773547928e-311,1.7017017017017018
1.2897738000043e-311,1.289774077914e-311,1.7117117117117118
1.2897734966717e-311,1.289774077914e-311,1.7217217217217218
1.2897734967666e-311,1.289774077914e-311,1.7317317317317318
1.2897734966717e-311,1.289774077914e-311,1.7417417417417418
1.2897738002572e-311,1.289774077914e-311,1.7517517517517518
1.2897738162887e-311,1.289774077914e-311,1.7617617617617618
1.2897737147246e-311,1.2897738106603e-311,1.7717717717717718
1.289773681871e-311,1.289773829917e-311,1.7817817817817818
1.289773547928e-311,1.2897738000043e-311,1.7917917917917918
1.289774077914e-311,1.2897734966717e-311,1.8018018018018018
1.289774077914e-311,1.289773799941e-311,1.8118118118118118
1.289773633777e-311,1.289774077914e-311,1.8218218218218218
1.289774077914e-311,1.289774077914e-311,1.8318318318318318
1.289774077914e-311,1.28977368263e-311,1.8418418418418419
1.2897738002572e-311,1.289774077914e-311,1.8518518518518519
1.289773797095e-311,1.289774077914e-311,1.8618618618618619
1.28977390492e-311,1.289773829917e-311,1.8718718718718719
1.2897734953753e-311,1.2897734953753e-311,1.8818818818818819
1.289773829917e-311,1.289773547928e-311,1.8918918918918919
1.289773636022e-311,1.289774077914e-311,1.901901901901902
1.2897734966717e-311,1.289774077914e-311,1.911911911911912
1.2897734967666e-311,1.289774077914e-311,1.921921921921922
1.2897738162887e-311,1.289774077914e-311,1.931931931931932
1.28977368263e-311,1.2897738106603e-311,1.941941941941942
1.289773816257e-311,1.289773681871e-311,1.951951951951952
1.289773829917e-311,1.289773547928e-311,1.961961961961962
1.289773636022e-311,1.289774077914e-311,1.971971971971972
1.2897734966717e-311,1.289774077914e-311,1.981981981981982
1.289773799941e-311,1.289774077914e-311,1.991991991991992
1.2897734966717e-311,1.289774077914e-311,2.002002002002002
1.2897738002572e-311,1.289773633777e-311,2.012012012012012
1.289774077914e-311,1.289774077914e-311,2.022022022022022
1.289774077914e-311,1.289774077914e-311,2.032032032032032
1.28977368263e-311,1.2897737761943e-311,2.042042042042042
1.289774077914e-311,1.289773797095e-311,2.052052052052052
1.289774077914e-311,1.28977390492e-311,2.062062062062062
1.289773829917e-311,1.2897734953753e-311,2.0720720720720722
1.2897734953753e-311,1.289773829917e-311,2.0820820820820822
1.289773547928e-311,1.2897738000043e-311,2.0920920920920922
1.289774077914e-311,1.2897734966717e-311,2.1021021021021022
1.289774077914e-311,1.289773799941e-311,2.1121121121121122
1.289774077914e-311,1.2897734966717e-311,2.1221221221221223
1.289774077914e-311,1.2897738002572e-311,2.1321321321321323
1.289774077914e-311,1.2897738162887e-311,2.1421421421421423
1.289774077914e-311,1.28977368263e-311,2.1521521521521523
1.2897738106603e-311,1.289773816257e-311,2.1621621621621623
1.289773681871e-311,1.289773829917e-311,2.1721721721721723
1.289773547928e-311,1.2897738000043e-311,2.1821821821821823
1.289774077914e-311,1.2897734966717e-311,2.1921921921921923
1.289774077914e-311,1.2897737761943e-311,2.2022022022022023
1.289773633777e-311,1.289774077914e-311,2.2122122122122123
1.289774077914e-311,1.289774077914e-311,2.2222222222222223
1.289774077914e-311,1.2897735923544e-311,2.2322322322322323
1.2897738106603e-311,1.289773681871e-311,2.2422422422422423
1.289773685318e-311,1.2897735923544e-311,2.2522522522522523
1.289773793965e-311,1.289774077914e-311,2.2622622622622623
1.28977368263e-311,1.2897734967666e-311,2.2722722722722724
1.2897740778826e-311,1.289774077914e-311,2.2822822822822824
1.28977368263e-311,1.289773799941e-311,2.2922922922922924
1.2897740778826e-311,1.289774077914e-311,2.3023023023023024
1.28977368263e-311,1.2897738002572e-311,2.3123123123123124
1.2897740778826e-311,1.289774077914e-311,2.3223223223223224
1.28977368263e-311,1.2897737761943e-311,2.3323323323323324
1.289773633777e-311,1.289773633777e-311,2.3423423423423424
1.28977368263e-311,1.2897738106603e-311,2.3523523523523524
1.2897734674546e-311,1.289774077914e-311,2.3623623623623624
1.289773544703e-311,1.289773799941e-311,2.3723723723723724
1.289773544703e-311,1.289773681871e-311,2.3823823823823824
1.2897738106603e-311,1.2897734953753e-311,2.3923923923923924
1.2897740779775e-311,1.289773544703e-311,2.4024024024024024
1.289773681871e-311,1.289773829917e-311,2.4124124124124124
1.289773681871e-311,1.2897738106603e-311,2.4224224224224224
1.2897740778826e-311,1.289774077914e-311,2.4324324324324325
1.2897738002572e-311,1.2897740778826e-311,2.4424424424424425
1.289774077914e-311,1.289773829917e-311,2.4524524524524525
1.289773636022e-311,1.2897740778826e-311,2.4624624624624625
1.289774077914e-311,1.289773829917e-311,2.4724724724724725
1.2897738000043e-311,1.2897740778826e-311,2.4824824824824825
1.289774077914e-311,1.2897737147246e-311,2.4924924924924925
1.289773636022e-311,1.2897740778826e-311,2.5025025025025025
1.289774077914e-311,1.2897737147246e-311,2.5125125125125125
1.2897738000043e-311,1.2897734969247e-311,2.5225225225225225
1.2897735446395e-311,1.289773633777e-311,2.5325325325325325
1.289774077914e-311,1.289774077914e-311,2.5425425425425425
1.289774077914e-311,1.289774077914e-311,2.5525525525525525
1.2897734967666e-311,1.2897740778826e-311,2.5625625625625625
1.289774077914e-311,1.289773799941e-311,2.5725725725725725
1.289774077914e-311,1.289773797095e-311,2.5825825825825826
1.289774077914e-311,1.289773544703e-311,2.5925925925925926
1.289773681871e-311,1.289773829917e-311,2.6026026026026026
1.289773681871e-311,1.2897738106603e-311,2.6126126126126126
1.289773633777e-311,1.289774077914e-311,2.6226226226226226
1.289774077914e-311,1.289774077914e-311,2.6326326326326326
1.289774077914e-311,1.28977368263e-311,2.6426426426426426
1.2897734967666e-311,1.289773547928e-311,2.6526526526526526
1.28977368263e-311,1.289773681871e-311,2.6626626626626626
1.289774077914e-311,1.289773797095e-311,2.6726726726726726
1.289774077914e-311,1.2897738162887e-311,2.6826826826826826
1.289773829917e-311,1.289773636022e-311,2.6926926926926926
1.289774077914e-311,1.2897734966717e-311,2.7027027027027026
1.289774077914e-311,1.2897734967666e-311,2.7127127127127126
1.289774077914e-311,1.2897760494654e-311,2.7227227227227226
1.289774077914e-311,1.2897737147246e-311,2.7327327327327327
1.289773636022e-311,1.289774077914e-311,2.7427427427427427
1.2897734966717e-311,1.289774077914e-311,2.7527527527527527
1.289773799941e-311,1.2897734966717e-311,2.7627627627627627
1.2897734966717e-311,1.2897738000043e-311,2.7727727727727727
1.28977354445e-311,1.289773793965e-311,2.7827827827827827
1.2897735455565e-311,1.289773469257e-311,2.7927927927927927
1.2897736827566e-311,1.289773682788e-311,2.8028028028028027
1.289773544703e-311,1.2897740779775e-311,2.8128128128128127
1.2897734967666e-311,1.2897734969247e-311,2.8228228228228227
1.289773633777e-311,1.289774077914e-311,2.8328328328328327
1.289774077914e-311,1.289774077914e-311,2.8428428428428427
1.289774077914e-311,1.28977368263e-311,2.8528528528528527
1.289773799941e-311,1.289773547928e-311,2.8628628628628627
1.28977368263e-311,1.289773681871e-311,2.8728728728728727
1.289774077914e-311,1.289773797095e-311,2.8828828828828827
1.289774077914e-311,1.289773829917e-311,2.8928928928928928
1.2897738000043e-311,1.289774077914e-311,2.9029029029029028
1.28977354445e-311,1.289774077914e-311,2.9129129129129128
1.289773793965e-311,1.2897735455565e-311,2.9229229229229228
1.289773469257e-311,1.289773544703e-311,2.932932932932933
1.2897735461257e-311,1.289773793965e-311,2.942942942942943
1.2897740779775e-311,1.2897734967666e-311,2.952952952952953
1.2897734969247e-311,1.289774077914e-311,2.962962962962963
1.2897738162887e-311,1.289774077914e-311,2.972972972972973
1.2897740779775e-311,1.2897737147246e-311,2.982982982982983
1.2897738000043e-311,1.289774077914e-311,2.992992992992993
1.2897734966717e-311,1.289774077914e-311,3.003003003003003
1.2897734967666e-311,1.289774077914e-311,3.013013013013013
1.2897734966717e-311,1.289774077914e-311,3.023023023023023
1.289773799941e-311,1.2897734969247e-311,3.033033033033033
1.289773633777e-311,1.289774077914e-311,3.043043043043043
1.289774077914e-311,1.289774077914e-311,3.053053053053053
1.289774077914e-311,1.2897735923544e-311,3.063063063063063
1.2897738106603e-311,1.289773681871e-311,3.073073073073073
1.289773685318e-311,1.2897735923544e-311,3.083083083083083
1.289773793965e-311,1.289774077914e-311,3.093093093093093
1.2897741628777e-311,1.28977368263e-311,3.103103103103103
1.2897734967666e-311,1.289773547928e-311,3.113113113113113
1.28977368263e-311,1.289773681871e-311,3.123123123123123
1.2897740778826e-311,1.289774077914e-311,3.133133133133133
1.28977368263e-311,1.289773799941e-311,3.143143143143143
1.289773547928e-311,1.28977368263e-311,3.153153153153153
1.289773681871e-311,1.289773797791e-311,3.163163163163163
1.289773633777e-311,1.289773633777e-311,3.173173173173173
1.28977368263e-311,1.2897738106603e-311,3.183183183183183
1.2897734674546e-311,1.289774077914e-311,3.193193193193193
1.28977390492e-311,1.2897735923544e-311,3.203203203203203
1.2897735461257e-311,1.28977368263e-311,3.2132132132132134
1.289773547928e-311,1.289773544703e-311,3.2232232232232234
1.2897738106603e-311,1.289773829917e-311,3.2332332332332334
1.2897735923544e-311,1.2897736827566e-311,3.2432432432432434
1.2897738321304e-311,1.289773547928e-311,3.2532532532532534
1.2897734953753e-311,1.289773682788e-311,3.2632632632632634
1.28977368263e-311,1.2897738106603e-311,3.2732732732732734
1.289773816257e-311,1.2897740779775e-311,3.2832832832832834
1.2897734953753e-311,1.289773682788e-311,3.2932932932932935
1.28977368263e-311,1.2897738106603e-311,3.3033033033033035
1.289773816257e-311,1.2897740778826e-311,3.3133133133133135
1.289774077914e-311,1.2897735455565e-311,3.3233233233233235
1.289773829917e-311,1.2897735923544e-311,3.3333333333333335
1.289773829917e-311,1.2897734953753e-311,3.3433433433433435
1.289773547928e-311,1.28977390492e-311,3.3533533533533535
1.2897735923544e-311,1.2897735461257e-311,3.3633633633633635
1.28977368263e-311,1.2897740778826e-311,3.3733733733733735
1.289774077914e-311,1.2897739048885e-311,3.3833833833833835
1.289773547928e-311,1.289773681871e-311,3.3933933933933935
1.2897735923544e-311,1.289773829917e-311,3.4034034034034035
1.2897735461257e-311,1.289773793965e-311,3.4134134134134135
1.2897740778826e-311,1.289774077914e-311,3.4234234234234235
1.289773799941e-311,1.289773547928e-311,3.4334334334334335
1.289773681871e-311,1.2897735923544e-311,3.4434434434434436
1.289773829917e-311,1.2897735461257e-311,3.4534534534534536
1.289773793965e-311,1.2897734969247e-311,3.4634634634634636
1.2897735446395e-311,1.289773633777e-311,3.4734734734734736
1.289774077914e-311,1.289774077914e-311,3.4834834834834836
1.289774077914e-311,1.289774077914e-311,3.4934934934934936
1.28977390492e-311,1.2897735923544e-311,3.5035035035035036
1.2897735461257e-311,1.28977368263e-311,3.5135135135135136
1.289773547928e-311,1.289773544703e-311,3.5235235235235236
1.2897738106603e-311,1.289773829917e-311,3.5335335335335336
1.2897735923544e-311,1.2897736827566e-311,3.5435435435435436
1.2897738321304e-311,1.289774077914e-311,3.5535535535535536
1.289773797095e-311,1.289774077914e-311,3.5635635635635636
1.289773999243e-311,1.2897735923544e-311,3.5735735735735736
1.2897735461257e-311,1.28977368263e-311,3.5835835835835836
1.2897738163203e-311,1.2897738106603e-311,3.5935935935935936
1.289773829917e-311,1.2897735923544e-311,3.6036036036036037
1.2897736827566e-311,1.2897738321304e-311,3.6136136136136137
1.2897738281146e-311,1.2897760521847e-311,3.6236236236236237
1.2897740779775e-311,1.2897734953753e-311,3.6336336336336337
1.289773682788e-311,1.28977368263e-311,3.6436436436436437
1.2897738106603e-311,1.289773816257e-311,3.6536536536536537
1.2897740778826e-311,1.289774077914e-311,3.6636636636636637
1.2897735455565e-311,1.289773829917e-311,3.6736736736736737
1.2897735923544e-311,1.289773829917e-311,3.6836836836836837
1.2897734953753e-311,1.289773547928e-311,3.6936936936936937
1.28977390492e-311,1.2897735923544e-311,3.7037037037037037
1.2897735461257e-311,1.28977368263e-311,3.7137137137137137
1.2897740778826e-311,1.289774077914e-311,3.7237237237237237
1.289773544703e-311,1.2897736827566e-311,3.7337337337337337
1.289773682788e-311,1.2897735923544e-311,3.7437437437437437
1.2897735461257e-311,1.289773793965e-311,3.7537537537537538
1.28977390492e-311,1.289773797095e-311,3.7637637637637638
1.2897738993866e-311,1.289773793965e-311,3.7737737737737738
1.2897738106603e-311,1.28977390492e-311,3.7837837837837838
1.289773547928e-311,1.2897734953753e-311,3.793793793793794
1.2897738106603e-311,1.289773829917e-311,3.803803803803804
1.289773793965e-311,1.289773547928e-311,3.813813813813814
1.289773829917e-311,1.2897737147246e-311,3.823823823823824
1.289773544703e-311,1.289773682788e-311,3.833833833833834
1.289773816257e-311,1.289773685318e-311,3.843843843843844
1.289773681871e-311,1.2897738106603e-311,3.853853853853854
1.289773547928e-311,1.2897738106603e-311,3.863863863863864
1.2897735923544e-311,1.2897735923544e-311,3.873873873873874
1.289773682788e-311,1.2897735923544e-311,3.883883883883884
1.2897738993866e-311,1.2897740778826e-311,3.893893893893894
1.289774077914e-311,1.2897736827566e-311,3.903903903903904
1.289773715863e-311,1.289773797095e-311,3.913913913913914
1.289773800099e-311,1.2897740778826e-311,3.923923923923924
1.289774077914e-311,1.289773793965e-311,3.933933933933934
1.289773547928e-311,1.2897741595576e-311,3.943943943943944
1.289773682788e-311,1.2897737147246e-311,3.953953953953954
1.289773544703e-311,1.289773797095e-311,3.963963963963964
1.2897738162887e-311,1.289773636022e-311,3.973973973973974
1.2897734969247e-311,1.289773633777e-311,3.983983983983984
1.289774077914e-311,1.289774077914e-311,3.993993993993994
1.289774077914e-311,1.289774077914e-311,4.004004004004004
1.28977390492e-311,1.2897735923544e-311,4.014014014014014
1.2897735461257e-311,1.28977368263e-311,4.024024024024024
1.289773547928e-311,1.289773544703e-311,4.034034034034034
1.2897738106603e-311,1.289773829917e-311,4.044044044044044
1.2897735923544e-311,1.2897736827566e-311,4.054054054054054
1.2897738321304e-311,1.289773469257e-311,4.064064064064064
1.2897734674546e-311,1.2897735461257e-311,4.074074074074074
1.289773681871e-311,1.2897740779775e-311,4.084084084084084
1.2897739048885e-311,1.289773547928e-311,4.094094094094094
1.289773681871e-311,1.2897735923544e-311,4.104104104104104
1.289773829917e-311,1.2897735461257e-311,4.114114114114114
1.289773793965e-311,1.2897740778826e-311,4.124124124124124
1.289774077914e-311,1.289773799941e-311,4.134134134134134
1.289773547928e-311,1.289773681871e-311,4.1441441441441444
1.2897735923544e-311,1.289773829917e-311,4.1541541541541545
1.2897735461257e-311,1.289773793965e-311,4.1641641641641645
1.2897734969247e-311,1.289773633777e-311,4.1741741741741745
1.289774077914e-311,1.289774077914e-311,4.1841841841841845
1.289774077914e-311,1.289774077914e-311,4.1941941941941945
1.2897735455565e-311,1.2897735923544e-311,4.2042042042042045
1.2897735461257e-311,1.289773793965e-311,4.2142142142142145
1.289773681871e-311,1.2897740779775e-311,4.2242242242242245
1.2897734674546e-311,1.289776256293e-311,4.2342342342342345
1.289773544418e-311,1.289773793965e-311,4.2442442442442445
1.2897737147246e-311,1.2897738106603e-311,4.2542542542542545
1.289773544703e-311,1.289773681871e-311,4.2642642642642645
1.289774077914e-311,1.2897735455565e-311,4.2742742742742745
1.289773829917e-311,1.2897735923544e-311,4.2842842842842845
1.289773829917e-311,1.2897734953753e-311,4.2942942942942945
1.289774077914e-311,1.289773899418e-311,4.3043043043043046
1.2897734953753e-311,1.289773682788e-311,4.314314314314315
1.28977368263e-311,1.2897738106603e-311,4.324324324324325
1.289773816257e-311,1.289773469257e-311,4.334334334334335
1.289773547928e-311,1.289773547928e-311,4.344344344344345
1.2897736827566e-311,1.289773816257e-311,4.354354354354355
1.289773829917e-311,1.289773544703e-311,4.364364364364365
1.289773544703e-311,1.289773547928e-311,4.374374374374375
1.289773547928e-311,1.289773469257e-311,4.384384384384385
1.289773547928e-311,1.289773547928e-311,4.394394394394395
1.289773793965e-311,1.289773829917e-311,4.404404404404405
1.2897734953753e-311,1.2897738106603e-311,4.414414414414415
1.289773547928e-311,1.289773547928e-311,4.424424424424425
1.28977389945e-311,1.2897735446395e-311,4.434434434434435
1.289774077914e-311,1.289773899418e-311,4.444444444444445
1.28977390492e-311,1.2897735923544e-311,4.454454454454455
1.2897735461257e-311,1.28977368263e-311,4.464464464464465
1.289773547928e-311,1.289773544703e-311,4.474474474474475
1.2897738106603e-311,1.289773829917e-311,4.484484484484485
1.2897735923544e-311,1.2897736827566e-311,4.494494494494495
1.2897738321304e-311,1.289773469257e-311,4.504504504504505
1.2897737147246e-311,1.2897738106603e-311,4.514514514514515
1.289773544703e-311,1.289773681871e-311,4.524524524524525
1.289773547928e-311,1.2897735455565e-311,4.534534534534535
1.289773829917e-311,1.2897735923544e-311,4.544544544544545
1.289773829917e-311,1.2897734953753e-311,4.554554554554555
1.289773544703e-311,1.289773547928e-311,4.564564564564565
1.28977389945e-311,1.289776256293e-311,4.574574574574575
1.2897734969247e-311,1.289773633777e-311,4.584584584584585
1.289774077914e-311,1.289774077914e-311,4.594594594594595
1.289774077914e-311,1.289774077914e-311,4.604604604604605
1.2897735923544e-311,1.2897738106603e-311,4.614614614614615
1.289773681871e-311,1.289773685318e-311,4.624624624624625
1.2897735923544e-311,1.289773793965e-311,4.634634634634635
1.289774077914e-311,1.28977390492e-311,4.644644644644645
1.2897735923544e-311,1.2897735461257e-311,4.654654654654655
1.28977368263e-311,1.289773547928e-311,4.664664664664665
1.289773544703e-311,1.2897738106603e-311,4.674674674674675
1.289773829917e-311,1.2897735923544e-311,4.684684684684685
1.2897736827566e-311,1.2897738321304e-311,4.694694694694695
1.289773469257e-311,1.2897737147246e-311,4.704704704704705
1.2897738106603e-311,1.289773544703e-311,4.714714714714715
1.289773681871e-311,1.289773547928e-311,4.724724724724725
1.2897738106603e-311,1.289773544703e-311,4.734734734734735
1.289773681871e-311,1.2897735461257e-311,4.744744744744745
1.2897734953753e-311,1.289773829917e-311,4.754754754754755
1.289773681871e-311,1.289773682788e-311,4.764764764764765
1.2897735923544e-311,1.289773547928e-311,4.774774774774775
1.289773633777e-311,1.289773633777e-311,4.784784784784785
1.28977368263e-311,1.2897738106603e-311,4.794794794794795
1.2897734674546e-311,1.289774077914e-311,4.804804804804805
1.289773681871e-311,1.2897735923544e-311,4.814814814814815
1.289773829917e-311,1.2897735461257e-311,4.824824824824825
